topic_id,topic_title,topic_url,forum_name,actual_start_date,actual_year,date_confidence,character
27472060,I Venturieri ritengono di poter far leva su dama Isil per guidare il popolo contro Loriel,https://fengardgiocate.forumcommunity.net/?t=27472060,NECROMUNDA,2008-09-01,2008,high,Dadox
27472060,I Venturieri ritengono di poter far leva su dama Isil per guidare il popolo contro Loriel,https://fengardgiocate.forumcommunity.net/?t=27472060,NECROMUNDA,2008-09-01,2008,high,Elariell
27472060,I Venturieri ritengono di poter far leva su dama Isil per guidare il popolo contro Loriel,https://fengardgiocate.forumcommunity.net/?t=27472060,NECROMUNDA,2008-09-01,2008,high,Maximilian
27472060,I Venturieri ritengono di poter far leva su dama Isil per guidare il popolo contro Loriel,https://fengardgiocate.forumcommunity.net/?t=27472060,NECROMUNDA,2008-09-01,2008,high,Monfort
54642367,Kaos Lex,https://fengardgiocate.forumcommunity.net/?t=54642367,NECROMUNDA,2008-09-01,2008,high,Anarion
54642367,Kaos Lex,https://fengardgiocate.forumcommunity.net/?t=54642367,NECROMUNDA,2008-09-01,2008,high,Dadox
54642367,Kaos Lex,https://fengardgiocate.forumcommunity.net/?t=54642367,NECROMUNDA,2008-09-01,2008,high,Elariell
54642367,Kaos Lex,https://fengardgiocate.forumcommunity.net/?t=54642367,NECROMUNDA,2008-09-01,2008,high,Maximilian
54642367,Kaos Lex,https://fengardgiocate.forumcommunity.net/?t=54642367,NECROMUNDA,2008-09-01,2008,high,Monfort
56674392,Kaos Lex Distruttore..,https://fengardgiocate.forumcommunity.net/?t=56674392,NECROMUNDA,2008-09-01,2008,high,Ghassan
56674392,Kaos Lex Distruttore..,https://fengardgiocate.forumcommunity.net/?t=56674392,NECROMUNDA,2008-09-01,2008,high,Lyzur
56674392,Kaos Lex Distruttore..,https://fengardgiocate.forumcommunity.net/?t=56674392,NECROMUNDA,2008-09-01,2008,high,Monfort
56674392,Kaos Lex Distruttore..,https://fengardgiocate.forumcommunity.net/?t=56674392,NECROMUNDA,2008-09-01,2008,high,Ryoner
32415702,"Dadox ha ordinato di tenerci pronti a partire,in qualunque momento, alla volta di Fengard: è Guerra&",https://fengardgiocate.forumcommunity.net/?t=32415702,NECROMUNDA,2008-09-02,2008,high,Monfort
32415702,"Dadox ha ordinato di tenerci pronti a partire,in qualunque momento, alla volta di Fengard: è Guerra&",https://fengardgiocate.forumcommunity.net/?t=32415702,NECROMUNDA,2008-09-02,2008,high,Rodan
32392424,"Il Nocciolo di pesca lo sorpassa, finendo nel lago, in uno dei suoi numerosi cerchi d'acqua..",https://fengardgiocate.forumcommunity.net/?t=32392424,NECROMUNDA,2008-09-02,2008,high,Catlyn
32392424,"Il Nocciolo di pesca lo sorpassa, finendo nel lago, in uno dei suoi numerosi cerchi d'acqua..",https://fengardgiocate.forumcommunity.net/?t=32392424,NECROMUNDA,2008-09-02,2008,high,Melquiades
19347458,..sotto un cielo di stelle fengardiano..,https://fengardgiocate.forumcommunity.net/?t=19347458,FENGARD,2008-09-03,2008,high,Alexander
19347458,..sotto un cielo di stelle fengardiano..,https://fengardgiocate.forumcommunity.net/?t=19347458,FENGARD,2008-09-03,2008,high,Asgard
19347458,..sotto un cielo di stelle fengardiano..,https://fengardgiocate.forumcommunity.net/?t=19347458,FENGARD,2008-09-03,2008,high,Hatlach
19347458,..sotto un cielo di stelle fengardiano..,https://fengardgiocate.forumcommunity.net/?t=19347458,FENGARD,2008-09-03,2008,high,Malwin
19347458,..sotto un cielo di stelle fengardiano..,https://fengardgiocate.forumcommunity.net/?t=19347458,FENGARD,2008-09-03,2008,high,merlinho
19347458,..sotto un cielo di stelle fengardiano..,https://fengardgiocate.forumcommunity.net/?t=19347458,FENGARD,2008-09-03,2008,high,Ylerei
23679405,"Resto ancora, ma voglio sentire le storie del Glauco.",https://fengardgiocate.forumcommunity.net/?t=23679405,KHARIDIAN,2008-09-04,2008,high,Goran
23679405,"Resto ancora, ma voglio sentire le storie del Glauco.",https://fengardgiocate.forumcommunity.net/?t=23679405,KHARIDIAN,2008-09-04,2008,high,Lorenne
23679405,"Resto ancora, ma voglio sentire le storie del Glauco.",https://fengardgiocate.forumcommunity.net/?t=23679405,KHARIDIAN,2008-09-04,2008,high,Mogan
41264744,Ti fidi di me?,https://fengardgiocate.forumcommunity.net/?t=41264744,NECROMUNDA,2008-09-06,2008,high,Aisha
41264744,Ti fidi di me?,https://fengardgiocate.forumcommunity.net/?t=41264744,NECROMUNDA,2008-09-06,2008,high,Anarion
51138316,Si sofferma un istante sulla scollatura di lei.,https://fengardgiocate.forumcommunity.net/?t=51138316,FENGARD,2008-09-07,2008,high,Ithilden
51138316,Si sofferma un istante sulla scollatura di lei.,https://fengardgiocate.forumcommunity.net/?t=51138316,FENGARD,2008-09-07,2008,high,Jacques
51138316,Si sofferma un istante sulla scollatura di lei.,https://fengardgiocate.forumcommunity.net/?t=51138316,FENGARD,2008-09-07,2008,high,Mirael
51138316,Si sofferma un istante sulla scollatura di lei.,https://fengardgiocate.forumcommunity.net/?t=51138316,FENGARD,2008-09-07,2008,high,Theon
54610461,Decido io. Non andrai da solo. Devo vedere come te la cavi.,https://fengardgiocate.forumcommunity.net/?t=54610461,FENGARD,2008-09-08,2008,high,Aslanner
54610461,Decido io. Non andrai da solo. Devo vedere come te la cavi.,https://fengardgiocate.forumcommunity.net/?t=54610461,FENGARD,2008-09-08,2008,high,Fortescue
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Alcalime
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Asgard
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Habel
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Isil
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Kiol
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Loxis
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Mhikal
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Nicodemus
54610420,Fra l'Arena e i boschi fengardiani ..,https://fengardgiocate.forumcommunity.net/?t=54610420,FENGARD,2008-09-08,2008,high,Vrasta
54617695,Resurrezioni,https://fengardgiocate.forumcommunity.net/?t=54617695,FENGARD,2008-09-08,2008,high,Dhac
54617695,Resurrezioni,https://fengardgiocate.forumcommunity.net/?t=54617695,FENGARD,2008-09-08,2008,high,Rhyannor
19554227,"Riappacificazioni,duello e letti separati..",https://fengardgiocate.forumcommunity.net/?t=19554227,FENGARD,2008-09-08,2008,high,Alcalime
19554227,"Riappacificazioni,duello e letti separati..",https://fengardgiocate.forumcommunity.net/?t=19554227,FENGARD,2008-09-08,2008,high,Aranel
19554227,"Riappacificazioni,duello e letti separati..",https://fengardgiocate.forumcommunity.net/?t=19554227,FENGARD,2008-09-08,2008,high,Baltor
19554227,"Riappacificazioni,duello e letti separati..",https://fengardgiocate.forumcommunity.net/?t=19554227,FENGARD,2008-09-08,2008,high,Loxis
19554227,"Riappacificazioni,duello e letti separati..",https://fengardgiocate.forumcommunity.net/?t=19554227,FENGARD,2008-09-08,2008,high,merlinho
63322225,L’ARMATURA,https://fengardgiocate.forumcommunity.net/?t=63322225,KHARIDIAN,2008-09-08,2008,high,Giosia
63322225,L’ARMATURA,https://fengardgiocate.forumcommunity.net/?t=63322225,KHARIDIAN,2008-09-08,2008,high,Khael
54617672,Ma se mi pesta con le pentole? Menagli per primo allora.,https://fengardgiocate.forumcommunity.net/?t=54617672,LAMAR,2008-09-08,2008,high,Dazed
54617672,Ma se mi pesta con le pentole? Menagli per primo allora.,https://fengardgiocate.forumcommunity.net/?t=54617672,LAMAR,2008-09-08,2008,high,Goran
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Credelia
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Daerithas
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Emile
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Goran
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Lancel
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Rhaul
55655808,"Signori, sono lo Stratega dell'Armata Nera, Vexille, Cavaliere dell'Impero di Necromunda!",https://fengardgiocate.forumcommunity.net/?t=55655808,FENGARD,2008-09-09,2008,high,Tarik
40910608,Ad una condizione.,https://fengardgiocate.forumcommunity.net/?t=40910608,FENGARD,2008-09-10,2008,high,Azhal
40910608,Ad una condizione.,https://fengardgiocate.forumcommunity.net/?t=40910608,FENGARD,2008-09-10,2008,high,Catlyn
40910608,Ad una condizione.,https://fengardgiocate.forumcommunity.net/?t=40910608,FENGARD,2008-09-10,2008,high,Credelia
21866977,"Adesso ciò che importa è solo che, Loriel e il piccolo siano salvi..",https://fengardgiocate.forumcommunity.net/?t=21866977,FENGARD,2008-09-10,2008,high,Adema
21866977,"Adesso ciò che importa è solo che, Loriel e il piccolo siano salvi..",https://fengardgiocate.forumcommunity.net/?t=21866977,FENGARD,2008-09-10,2008,high,Malbeth
21866977,"Adesso ciò che importa è solo che, Loriel e il piccolo siano salvi..",https://fengardgiocate.forumcommunity.net/?t=21866977,FENGARD,2008-09-10,2008,high,Nyden
21866977,"Adesso ciò che importa è solo che, Loriel e il piccolo siano salvi..",https://fengardgiocate.forumcommunity.net/?t=21866977,FENGARD,2008-09-10,2008,high,Rhyannor
21866977,"Adesso ciò che importa è solo che, Loriel e il piccolo siano salvi..",https://fengardgiocate.forumcommunity.net/?t=21866977,FENGARD,2008-09-10,2008,high,Sealyan
21864439,Ciò che mi interessa è salvare la vita di Sealyan e per riflesso quella di Loriel,https://fengardgiocate.forumcommunity.net/?t=21864439,FENGARD,2008-09-10,2008,high,Adema
21864439,Ciò che mi interessa è salvare la vita di Sealyan e per riflesso quella di Loriel,https://fengardgiocate.forumcommunity.net/?t=21864439,FENGARD,2008-09-10,2008,high,Nyden
21864439,Ciò che mi interessa è salvare la vita di Sealyan e per riflesso quella di Loriel,https://fengardgiocate.forumcommunity.net/?t=21864439,FENGARD,2008-09-10,2008,high,Rhyannor
21882149,"Ventiquattro anni fa, o poco più, io nacqui su di una nave",https://fengardgiocate.forumcommunity.net/?t=21882149,LAMAR,2008-09-11,2008,low,Nyden
21882149,"Ventiquattro anni fa, o poco più, io nacqui su di una nave",https://fengardgiocate.forumcommunity.net/?t=21882149,LAMAR,2008-09-11,2008,low,Tarnhil
57182972,"Il suo nome è Achitia, Achitia la Cornacchia? Quella è l'amante del Dimonio.",https://fengardgiocate.forumcommunity.net/?t=57182972,KHARIDIAN,2008-09-12,2008,high,Brujia
57182972,"Il suo nome è Achitia, Achitia la Cornacchia? Quella è l'amante del Dimonio.",https://fengardgiocate.forumcommunity.net/?t=57182972,KHARIDIAN,2008-09-12,2008,high,Francislake
50970994,Dhac ha colpito Aslanner causando 30 punti ferita,https://fengardgiocate.forumcommunity.net/?t=50970994,FENGARD,2008-09-13,2008,high,Aslanner
50970994,Dhac ha colpito Aslanner causando 30 punti ferita,https://fengardgiocate.forumcommunity.net/?t=50970994,FENGARD,2008-09-13,2008,high,Dhac
50970994,Dhac ha colpito Aslanner causando 30 punti ferita,https://fengardgiocate.forumcommunity.net/?t=50970994,FENGARD,2008-09-13,2008,high,Isil
33016986,Sentenza è venuto a chiederti la tua mano.,https://fengardgiocate.forumcommunity.net/?t=33016986,GHILEAS,2008-09-13,2008,high,Achitia
33016986,Sentenza è venuto a chiederti la tua mano.,https://fengardgiocate.forumcommunity.net/?t=33016986,GHILEAS,2008-09-13,2008,high,Brujia
33016986,Sentenza è venuto a chiederti la tua mano.,https://fengardgiocate.forumcommunity.net/?t=33016986,GHILEAS,2008-09-13,2008,high,Tuco
21886380,Siete solamente cocciuto e orgoglioso o c'è altro?,https://fengardgiocate.forumcommunity.net/?t=21886380,LAMAR,2008-09-15,2008,high,Nyden
21886380,Siete solamente cocciuto e orgoglioso o c'è altro?,https://fengardgiocate.forumcommunity.net/?t=21886380,LAMAR,2008-09-15,2008,high,Tarnhil
21899420,La mia vita ho deciso di gestirmela in solitaria non grazie ai favori o sfavori di un Dio.,https://fengardgiocate.forumcommunity.net/?t=21899420,LAMAR,2008-09-16,2008,high,Nyden
21899420,La mia vita ho deciso di gestirmela in solitaria non grazie ai favori o sfavori di un Dio.,https://fengardgiocate.forumcommunity.net/?t=21899420,LAMAR,2008-09-16,2008,high,Tarnhil
21899642,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=21899642,LAMAR,2008-09-17,2008,high,Euridas
21899642,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=21899642,LAMAR,2008-09-17,2008,high,Nyden
21899642,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=21899642,LAMAR,2008-09-17,2008,high,Tarnhil
23832835,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=23832835,LAMAR,2008-09-18,2008,high,Euridas
23832835,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=23832835,LAMAR,2008-09-18,2008,high,Nyden
23832835,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=23832835,LAMAR,2008-09-18,2008,high,Tarnhil
50737144,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=50737144,LAMAR,2008-09-18,2008,high,Euridas
50737144,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=50737144,LAMAR,2008-09-18,2008,high,Nyden
50737144,L'allontanamento di un Governatore dalla Bianca io lo chiamo un evento nefasto.,https://fengardgiocate.forumcommunity.net/?t=50737144,LAMAR,2008-09-18,2008,high,Tarnhil
21910159,"Legna, quanta più legna tu possa mandarmi..",https://fengardgiocate.forumcommunity.net/?t=21910159,LAMAR,2008-09-18,2008,high,Euridas
21910159,"Legna, quanta più legna tu possa mandarmi..",https://fengardgiocate.forumcommunity.net/?t=21910159,LAMAR,2008-09-18,2008,high,Nyden
32622339,dammi del tu..sarà l'ultima volta che te lo dico..,https://fengardgiocate.forumcommunity.net/?t=32622339,GHILEAS,2008-09-19,2008,high,Ambalar
32622339,dammi del tu..sarà l'ultima volta che te lo dico..,https://fengardgiocate.forumcommunity.net/?t=32622339,GHILEAS,2008-09-19,2008,high,Aranes
32622339,dammi del tu..sarà l'ultima volta che te lo dico..,https://fengardgiocate.forumcommunity.net/?t=32622339,GHILEAS,2008-09-19,2008,high,Arendhil
32622339,dammi del tu..sarà l'ultima volta che te lo dico..,https://fengardgiocate.forumcommunity.net/?t=32622339,GHILEAS,2008-09-19,2008,high,Bertor
21922699,"Se mi avessero insegnato i modi ora indosserei pizzi e merletti, vi pare?",https://fengardgiocate.forumcommunity.net/?t=21922699,LAMAR,2008-09-19,2008,low,Nyden
21922699,"Se mi avessero insegnato i modi ora indosserei pizzi e merletti, vi pare?",https://fengardgiocate.forumcommunity.net/?t=21922699,LAMAR,2008-09-19,2008,low,Tarnhil
19937012,Zanner vs Oplit,https://fengardgiocate.forumcommunity.net/?t=19937012,FENGARD,2008-09-20,2008,high,Oplit
19937012,Zanner vs Oplit,https://fengardgiocate.forumcommunity.net/?t=19937012,FENGARD,2008-09-20,2008,high,Zanner
23833030,Che tu sia maledetto Zanner hai fatto un errore..un grosso errore avresti dovuto uccidermi nel sonno,https://fengardgiocate.forumcommunity.net/?t=23833030,KHARIDIAN,2008-09-20,2008,high,Dadox
23833030,Che tu sia maledetto Zanner hai fatto un errore..un grosso errore avresti dovuto uccidermi nel sonno,https://fengardgiocate.forumcommunity.net/?t=23833030,KHARIDIAN,2008-09-20,2008,high,Euridas
21931706,"Ed a quanto racconta la storia del mondo, nessuno fa niente per niente.",https://fengardgiocate.forumcommunity.net/?t=21931706,LAMAR,2008-09-23,2008,high,Nyden
21931706,"Ed a quanto racconta la storia del mondo, nessuno fa niente per niente.",https://fengardgiocate.forumcommunity.net/?t=21931706,LAMAR,2008-09-23,2008,high,Tarnhil
23833314,Il Duca non ha mai dimenticato un piacere ricevuto o un torto subito,https://fengardgiocate.forumcommunity.net/?t=23833314,KHARIDIAN,2008-09-24,2008,high,Dadox
23833314,Il Duca non ha mai dimenticato un piacere ricevuto o un torto subito,https://fengardgiocate.forumcommunity.net/?t=23833314,KHARIDIAN,2008-09-24,2008,high,Euridas
21932942,"Avete fatto la vostra scelta, Tarnhil, nè prendo atto",https://fengardgiocate.forumcommunity.net/?t=21932942,LAMAR,2008-09-24,2008,high,Nyden
21932942,"Avete fatto la vostra scelta, Tarnhil, nè prendo atto",https://fengardgiocate.forumcommunity.net/?t=21932942,LAMAR,2008-09-24,2008,high,Tarnhil
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Dadox
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Euridas
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Field
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Kale
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Maximilian
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Phemt
23737078,Euridas vs Dadox,https://fengardgiocate.forumcommunity.net/?t=23737078,KHARIDIAN,2008-09-25,2008,high,Vein
50939527,ma allora siete vigliacco sul serio alle spalle..,https://fengardgiocate.forumcommunity.net/?t=50939527,GHILEAS,2008-09-26,2008,high,Eris
50939527,ma allora siete vigliacco sul serio alle spalle..,https://fengardgiocate.forumcommunity.net/?t=50939527,GHILEAS,2008-09-26,2008,high,Jona
50939527,ma allora siete vigliacco sul serio alle spalle..,https://fengardgiocate.forumcommunity.net/?t=50939527,GHILEAS,2008-09-26,2008,high,Khael
50939527,ma allora siete vigliacco sul serio alle spalle..,https://fengardgiocate.forumcommunity.net/?t=50939527,GHILEAS,2008-09-26,2008,high,Rayleigh
50925790,"Chi manca al giuramento, deve morire.",https://fengardgiocate.forumcommunity.net/?t=50925790,KHARIDIAN,2008-09-26,2008,high,Dadox
50925790,"Chi manca al giuramento, deve morire.",https://fengardgiocate.forumcommunity.net/?t=50925790,KHARIDIAN,2008-09-26,2008,high,Field
50925790,"Chi manca al giuramento, deve morire.",https://fengardgiocate.forumcommunity.net/?t=50925790,KHARIDIAN,2008-09-26,2008,high,Maximilian
50925790,"Chi manca al giuramento, deve morire.",https://fengardgiocate.forumcommunity.net/?t=50925790,KHARIDIAN,2008-09-26,2008,high,Vein
21954737,"Va così a portare il colpo, un semplice tondo roverso che cerca il fianco dell'uomo.",https://fengardgiocate.forumcommunity.net/?t=21954737,LAMAR,2008-09-26,2008,low,Nyden
21954737,"Va così a portare il colpo, un semplice tondo roverso che cerca il fianco dell'uomo.",https://fengardgiocate.forumcommunity.net/?t=21954737,LAMAR,2008-09-26,2008,low,Tarnhil
51166588,Giosia. O non Giosia ..questo è il problema.,https://fengardgiocate.forumcommunity.net/?t=51166588,FENGARD,2008-09-27,2008,high,Duhat
51166588,Giosia. O non Giosia ..questo è il problema.,https://fengardgiocate.forumcommunity.net/?t=51166588,FENGARD,2008-09-27,2008,high,Giosia
51166588,Giosia. O non Giosia ..questo è il problema.,https://fengardgiocate.forumcommunity.net/?t=51166588,FENGARD,2008-09-27,2008,high,Herywen
51166588,Giosia. O non Giosia ..questo è il problema.,https://fengardgiocate.forumcommunity.net/?t=51166588,FENGARD,2008-09-27,2008,high,Skan
23834022,Dominique Lake è il mio Signore. Il Giglio fu la mia fede.,https://fengardgiocate.forumcommunity.net/?t=23834022,KHARIDIAN,2008-09-27,2008,high,Aisha
23834022,Dominique Lake è il mio Signore. Il Giglio fu la mia fede.,https://fengardgiocate.forumcommunity.net/?t=23834022,KHARIDIAN,2008-09-27,2008,high,Euridas
22040071,Quindi non temete il vostro onore è rimasto intaccato.,https://fengardgiocate.forumcommunity.net/?t=22040071,LAMAR,2008-09-27,2008,high,Nyden
22040071,Quindi non temete il vostro onore è rimasto intaccato.,https://fengardgiocate.forumcommunity.net/?t=22040071,LAMAR,2008-09-27,2008,high,Tarnhil
51139005,"Comandanti del glorioso esercito di Ghileas, che era inferiore solamente alla potenza degli dei..",https://fengardgiocate.forumcommunity.net/?t=51139005,FENGARD,2008-09-28,2008,high,Ailin
51139005,"Comandanti del glorioso esercito di Ghileas, che era inferiore solamente alla potenza degli dei..",https://fengardgiocate.forumcommunity.net/?t=51139005,FENGARD,2008-09-28,2008,high,Hennet
51139005,"Comandanti del glorioso esercito di Ghileas, che era inferiore solamente alla potenza degli dei..",https://fengardgiocate.forumcommunity.net/?t=51139005,FENGARD,2008-09-28,2008,high,Jacques
51139005,"Comandanti del glorioso esercito di Ghileas, che era inferiore solamente alla potenza degli dei..",https://fengardgiocate.forumcommunity.net/?t=51139005,FENGARD,2008-09-28,2008,high,Siderius
22105860,Ho spezzato vite e ne ho risparmiate altre.,https://fengardgiocate.forumcommunity.net/?t=22105860,LAMAR,2008-09-28,2008,high,Nyden
22105860,Ho spezzato vite e ne ho risparmiate altre.,https://fengardgiocate.forumcommunity.net/?t=22105860,LAMAR,2008-09-28,2008,high,Tarnhil
20733895,Serata magica..,https://fengardgiocate.forumcommunity.net/?t=20733895,FENGARD,2008-09-29,2008,high,Alcalime
20733895,Serata magica..,https://fengardgiocate.forumcommunity.net/?t=20733895,FENGARD,2008-09-29,2008,high,Baltor
22105960,E' un grillo a saltar via dal letto,https://fengardgiocate.forumcommunity.net/?t=22105960,LAMAR,2008-09-29,2008,low,Nyden
22105960,E' un grillo a saltar via dal letto,https://fengardgiocate.forumcommunity.net/?t=22105960,LAMAR,2008-09-29,2008,low,Tarnhil
22106053,ho sfruttato quello che una città abbandonata offre.,https://fengardgiocate.forumcommunity.net/?t=22106053,LAMAR,2008-09-30,2008,high,Hatlach
22106053,ho sfruttato quello che una città abbandonata offre.,https://fengardgiocate.forumcommunity.net/?t=22106053,LAMAR,2008-09-30,2008,high,Nyden
32416178,Non preoccuparti.. nessuno può uccidere Jeko Levantine..,https://fengardgiocate.forumcommunity.net/?t=32416178,FENGARD,2008-10-02,2008,high,Habel
32416178,Non preoccuparti.. nessuno può uccidere Jeko Levantine..,https://fengardgiocate.forumcommunity.net/?t=32416178,FENGARD,2008-10-02,2008,high,Jeko
27481743,"Io sono un Uomo, che vuole essere ricordato.",https://fengardgiocate.forumcommunity.net/?t=27481743,FENGARD,2008-10-04,2008,high,Daerithas
27481743,"Io sono un Uomo, che vuole essere ricordato.",https://fengardgiocate.forumcommunity.net/?t=27481743,FENGARD,2008-10-04,2008,high,Philippe
20738202,la mia taverna,https://fengardgiocate.forumcommunity.net/?t=20738202,FENGARD,2008-10-05,2008,high,Alcalime
20738202,la mia taverna,https://fengardgiocate.forumcommunity.net/?t=20738202,FENGARD,2008-10-05,2008,high,Aranel
20738202,la mia taverna,https://fengardgiocate.forumcommunity.net/?t=20738202,FENGARD,2008-10-05,2008,high,Hennet
20738202,la mia taverna,https://fengardgiocate.forumcommunity.net/?t=20738202,FENGARD,2008-10-05,2008,high,Loxis
23834484,..sarebbe importante per voi giustiziare Zanner qui a Kharidian giusto?,https://fengardgiocate.forumcommunity.net/?t=23834484,KHARIDIAN,2008-10-05,2008,high,Dadox
23834484,..sarebbe importante per voi giustiziare Zanner qui a Kharidian giusto?,https://fengardgiocate.forumcommunity.net/?t=23834484,KHARIDIAN,2008-10-05,2008,high,Euridas
22179908,"Mi diceva Morpheus, che sarebbe importante per voi giustiziare Zanner qui a Kharidian giusto?",https://fengardgiocate.forumcommunity.net/?t=22179908,KHARIDIAN,2008-10-05,2008,high,Dadox
22179908,"Mi diceva Morpheus, che sarebbe importante per voi giustiziare Zanner qui a Kharidian giusto?",https://fengardgiocate.forumcommunity.net/?t=22179908,KHARIDIAN,2008-10-05,2008,high,Euridas
20466887,APERTURA FUCINA a FENGARD.,https://fengardgiocate.forumcommunity.net/?t=20466887,FENGARD,2008-10-06,2008,high,Ailin
20466887,APERTURA FUCINA a FENGARD.,https://fengardgiocate.forumcommunity.net/?t=20466887,FENGARD,2008-10-06,2008,high,Hennet
20486620,Primi clienti ..alla fucina.,https://fengardgiocate.forumcommunity.net/?t=20486620,FENGARD,2008-10-06,2008,high,Davidh
20486620,Primi clienti ..alla fucina.,https://fengardgiocate.forumcommunity.net/?t=20486620,FENGARD,2008-10-06,2008,high,Guliem
20486620,Primi clienti ..alla fucina.,https://fengardgiocate.forumcommunity.net/?t=20486620,FENGARD,2008-10-06,2008,high,Hennet
20486620,Primi clienti ..alla fucina.,https://fengardgiocate.forumcommunity.net/?t=20486620,FENGARD,2008-10-06,2008,high,Loxis
20486620,Primi clienti ..alla fucina.,https://fengardgiocate.forumcommunity.net/?t=20486620,FENGARD,2008-10-06,2008,high,Ylerei
51167664,Non sento più arrivare le donne.. che sia invecchiato.. tutto in un botto?,https://fengardgiocate.forumcommunity.net/?t=51167664,FENGARD,2008-10-08,2008,high,Guineth
51167664,Non sento più arrivare le donne.. che sia invecchiato.. tutto in un botto?,https://fengardgiocate.forumcommunity.net/?t=51167664,FENGARD,2008-10-08,2008,high,Heleg
51167664,Non sento più arrivare le donne.. che sia invecchiato.. tutto in un botto?,https://fengardgiocate.forumcommunity.net/?t=51167664,FENGARD,2008-10-08,2008,high,Ianor
51167664,Non sento più arrivare le donne.. che sia invecchiato.. tutto in un botto?,https://fengardgiocate.forumcommunity.net/?t=51167664,FENGARD,2008-10-08,2008,high,Jodhel
51167664,Non sento più arrivare le donne.. che sia invecchiato.. tutto in un botto?,https://fengardgiocate.forumcommunity.net/?t=51167664,FENGARD,2008-10-08,2008,high,merlinho
20538755,I prezzi ..aumentano!!,https://fengardgiocate.forumcommunity.net/?t=20538755,FENGARD,2008-10-09,2008,high,Dhac
